S_Moisture,T2M_MIN,WS10M_MIN,W_Level,PRECTOT,RES
27.70815120909379,24.44,3.73,0,14.213967772076519,0
27.70815120909379,25.37,5.03,0,14.213967772076519,0
27.70815120909379,26.08,4.67,0,14.213967772076519,0
27.70815120909379,26.72,3.02,0,14.213967772076519,0
14.147592656852956,26.94,3.17,0,4.147487232548512,0
12.875963190052051,26.56,2.28,0,8.789573762286869,0
12.875963190052051,27.58,2.5,0,8.789573762286869,0
18.476164506354124,28.92,2.4,0,5.097600315934509,0
27.70815120909379,28.4,3.89,0,14.213967772076519,0
27.70815120909379,26.79,3.82,0,14.213967772076519,0
27.70815120909379,27.44,6.64,0,14.213967772076519,0
27.70815120909379,27.79,7.14,0,14.213967772076519,0
27.70815120909379,28.2,6.77,0,14.213967772076519,0
27.70815120909379,28.66,3.92,0,14.213967772076519,0
27.70815120909379,28.12,4.92,0,14.213967772076519,0
27.70815120909379,27.76,4.88,0,14.213967772076519,0
27.70815120909379,27.64,3.4,0,14.213967772076519,0
27.70815120909379,27.76,3.37,0,14.213967772076519,0
27.70815120909379,28.02,2.72,0,14.213967772076519,0
27.70815120909379,28.24,4.04,0,14.213967772076519,0
27.70815120909379,26.46,4.96,0,14.213967772076519,0
27.70815120909379,27.59,6.87,0,14.213967772076519,0
27.70815120909379,28.22,6.68,1,14.213967772076519,0
27.70815120909379,28.03,2.67,1,14.213967772076519,0
13.581966535970011,28.84,0.94,1,5.493369358024565,0
19.975417119417475,29.11,0.17,1,5.434805619024145,0
27.70815120909379,30.24,0.89,1,14.213967772076519,0
27.70815120909379,30.59,1.26,1,14.213967772076519,0
27.70815120909379,29.66,1.42,1,14.213967772076519,0
27.70815120909379,30.1,2.86,1,14.213967772076519,0
27.70815120909379,29.36,4.33,1,14.213967772076519,0
27.70815120909379,29.35,5.84,1,14.213967772076519,0
27.70815120909379,28.93,3.74,1,14.213967772076519,0
27.70815120909379,30.66,3.4,1,14.213967772076519,0
27.70815120909379,29.26,4.4,1,14.213967772076519,0
16.030261610833715,29.48,4.04,1,1.7394269361171615,0
13.979888284286627,28.81,6.87,1,1.5634440210524667,0
22.78939039693688,28.99,7.46,1,4.592357176824806,0
29.156383865684614,29.1,6.56,1,14.833492756237282,0
27.70815120909379,28.66,5.89,1,14.213967772076519,0
27.70815120909379,28.89,5.94,1,14.213967772076519,0
27.70815120909379,28.96,6.39,1,14.213967772076519,0
27.70815120909379,29.08,4.75,1,14.213967772076519,0
22.994324062088427,28.93,6.67,1,1.8394421897232047,0
22.67677276084459,29.0,1.96,1,1.587443044783949,0
19.85883804257001,29.31,6.83,1,6.832246502388514,0
27.70815120909379,28.46,7.21,1,14.213967772076519,0
29.156383865684614,28.39,5.75,1,14.833492756237282,0
27.70815120909379,28.55,6.22,1,14.213967772076519,0
29.156383865684614,29.1,5.62,1,14.833492756237282,0
27.70815120909379,28.42,6.67,1,14.213967772076519,0
27.70815120909379,28.58,6.48,1,14.213967772076519,0
29.156383865684614,28.19,6.85,1,14.833492756237282,0
27.70815120909379,27.93,5.06,1,14.213967772076519,0
27.70815120909379,27.98,5.53,1,14.213967772076519,0
29.156383865684614,28.33,2.41,1,14.833492756237282,0
20.6107002315483,29.2,1.98,1,2.3062354498905746,0
16.948230773038198,30.15,0.74,1,0.9452084069735588,0
28.38570573616743,29.11,1.37,1,11.189867863955532,0
27.468626939467484,26.69,3.98,1,16.3207177956462,1
25.362050089438352,25.9,3.81,1,19.054309444564215,1
42.554814269815566,25.72,3.52,1,30.13292455382009,2
28.392847187247266,25.84,3.14,1,14.95871737112041,1
21.5553078888944,25.09,2.07,1,2.4148310176580474,0
15.564750543413279,26.32,3.19,1,2.2208865614628075,0
17.195170895186134,26.5,1.78,1,2.5741745635870403,0
17.707749307027605,26.94,0.96,1,2.30984549291108,0
30.04753956537332,26.74,0.2,1,1.8826292079025886,0
13.073157805184946,27.83,1.31,1,3.315731713903358,0
29.956958441803003,27.27,2.84,1,10.773965499425122,0
28.675897068965906,26.66,5.61,1,8.097619508937532,0
27.70815120909379,25.78,5.28,1,14.213967772076519,0
27.70815120909379,25.56,4.96,1,14.213967772076519,0
27.70815120909379,25.68,4.83,1,14.213967772076519,0
19.658598193592546,25.79,3.13,1,2.832863289642484,0
21.55518720572284,25.8,1.06,1,2.0982802059530923,0
25.825687150119943,26.49,0.4,1,9.438736838646188,0
20.21747314207453,26.81,1.11,1,2.9094860765507393,0
15.118224422709336,26.65,1.42,1,4.322618188022951,0
27.194782700605806,27.63,0.47,1,3.032592321696016,0
27.750525497993326,26.67,2.09,1,2.010195529994923,0
22.55050519959746,26.49,2.54,1,6.084429508908324,0
25.032814331783644,26.11,3.71,1,2.9283798290712695,0
30.544395837081968,25.92,3.72,0,3.803720435756452,0
12.548085829083107,26.13,3.57,0,1.4709722481201628,0
22.78939039693688,25.98,2.55,0,4.592357176824806,0
27.70815120909379,26.25,2.66,0,14.213967772076519,0
27.70815120909379,26.42,2.97,0,14.213967772076519,0
27.70815120909379,26.2,2.97,0,14.213967772076519,0
29.156383865684614,26.33,3.95,0,14.833492756237282,0
17.52473263153784,26.16,3.22,0,6.756186797268347,0
35.915967007182324,26.29,3.2,0,25.27310838116558,2
26.177067679754725,25.95,4.16,0,32.79883556295529,2
56.35821821433472,25.82,5.11,0,45.87432677277566,3
47.61695795254237,25.51,3.85,0,17.821201439603815,1
29.067820189267678,25.48,2.48,0,13.642671691430222,1
27.90831837115073,26.01,2.7,0,13.43244283406069,0
28.10617083381347,25.85,2.24,0,12.698327897511703,0
14.423458313216386,25.31,3.97,0,6.971569342766078,0
14.147592656852956,24.39,2.51,0,4.147487232548512,0
29.156383865684614,24.67,2.47,0,14.833492756237282,0
14.147592656852956,25.04,2.12,0,4.147487232548512,0
13.098068986666364,25.68,0.66,0,9.023929182294406,0
19.779468082109023,25.64,1.32,0,2.4509193506832285,0
28.41803412150161,24.88,1.48,0,0.8196653864682353,0
18.007044588016914,26.19,2.22,0,15.346047857991344,0
29.85918673956407,25.5,1.83,0,2.7108862915826357,0
22.71212425352129,25.04,2.01,0,4.3066292280179335,0
17.154902801764074,24.81,2.34,0,4.345149881546528,0
26.93201484127717,24.69,0.56,0,3.091850877185786,0
29.367542744788192,25.75,0.41,0,3.6290858377801896,0
48.62103895890986,26.67,0.58,0,18.73631133518502,1
66.23898456011557,26.34,1.22,0,63.19181710347676,3
49.69289171947429,25.5,1.11,0,15.185861591082144,1
24.84070406639089,25.91,1.0,0,3.7753074695565054,0
29.74014122742712,26.06,0.42,0,4.574958153409873,0
19.970423166884505,25.34,0.31,0,7.40927905659701,0
45.76551814662103,25.54,2.07,0,13.822042623912754,0
45.385304760018556,26.43,2.04,0,27.199449119589868,0
40.786605192303035,25.55,0.29,0,20.76349166548221,0
39.87162883151239,25.34,4.68,0,22.900056220161733,0
17.639345333668828,25.04,4.72,0,4.015599716794199,0
26.515677027952915,24.48,2.56,0,20.134239953982355,0
25.415294428000685,24.79,1.71,0,10.619126248441965,0
27.59904347735507,25.22,1.73,0,7.955714513660348,0
46.60141801695711,25.13,1.18,0,13.653225718365555,0
28.09767725275093,25.43,2.49,0,4.417236561111387,0
23.9971036244458,25.24,1.7,0,3.9771018037227828,0
24.514955010052056,25.05,1.96,0,2.990363723902866,0
22.385065747512265,24.87,2.46,0,2.326520961577856,0
13.572479850307374,24.24,2.85,0,2.458144603659522,0
30.68775035303649,23.29,2.56,0,1.28394726386612,0
19.153415366209813,22.84,2.07,0,15.000012756401176,0
19.975417119417475,22.73,2.0,0,5.434805619024145,0
16.760234537903624,22.57,2.11,0,1.6316545269214004,0
27.70815120909379,22.18,1.72,0,14.213967772076519,0
27.70815120909379,22.18,1.66,0,14.213967772076519,0
29.156383865684614,21.86,2.15,0,14.833492756237282,0
12.865383643836285,21.83,2.31,0,3.7952404529004404,0
19.153415366209813,21.42,2.43,0,15.000012756401176,0
27.70815120909379,21.0,2.44,0,14.213967772076519,0
27.70815120909379,20.77,2.06,0,14.213967772076519,0
27.70815120909379,20.78,1.59,0,14.213967772076519,0
18.476164506354124,20.71,1.67,0,5.097600315934509,0
19.153415366209813,20.43,1.66,0,15.000012756401176,0
27.70815120909379,19.54,1.82,0,14.213967772076519,0
27.70815120909379,19.31,2.03,0,14.213967772076519,0
27.70815120909379,18.89,1.86,0,14.213967772076519,0
27.70815120909379,20.11,0.24,0,14.213967772076519,0
27.70815120909379,21.21,0.76,0,14.213967772076519,0
27.70815120909379,20.43,0.49,0,14.213967772076519,0
27.70815120909379,21.2,0.33,0,14.213967772076519,0
27.70815120909379,22.02,0.27,0,14.213967772076519,0
27.70815120909379,22.05,0.8,0,14.213967772076519,0
27.70815120909379,23.41,0.22,0,14.213967772076519,0
27.70815120909379,23.81,0.39,0,14.213967772076519,0
27.70815120909379,23.37,0.65,0,14.213967772076519,0
27.70815120909379,23.7,0.29,0,14.213967772076519,0
27.70815120909379,21.33,0.26,0,14.213967772076519,0
27.70815120909379,23.46,0.3,0,14.213967772076519,0
27.70815120909379,22.53,1.42,0,14.213967772076519,0
27.70815120909379,22.13,0.88,0,14.213967772076519,0
27.70815120909379,21.87,0.38,0,14.213967772076519,0
19.153415366209813,21.81,0.32,0,15.000012756401176,0
27.70815120909379,21.51,0.79,0,14.213967772076519,0
27.70815120909379,20.82,0.07,0,14.213967772076519,0
27.70815120909379,20.21,0.5,0,14.213967772076519,0
27.70815120909379,19.67,1.05,0,14.213967772076519,0
27.70815120909379,19.33,0.61,0,14.213967772076519,0
27.70815120909379,18.47,0.99,0,14.213967772076519,0
27.70815120909379,18.27,0.29,0,14.213967772076519,0
27.70815120909379,18.12,0.1,0,14.213967772076519,0
27.70815120909379,17.83,1.11,0,14.213967772076519,0
27.70815120909379,17.51,0.43,0,14.213967772076519,0
19.153415366209813,17.83,0.08,0,15.000012756401176,0
19.85883804257001,18.79,0.59,0,6.832246502388514,0
27.70815120909379,18.79,0.2,0,14.213967772076519,0
27.70815120909379,19.15,0.66,0,14.213967772076519,0
27.70815120909379,20.74,0.35,0,14.213967772076519,0
27.70815120909379,19.45,0.47,0,14.213967772076519,0
27.70815120909379,19.44,0.99,0,14.213967772076519,0
27.70815120909379,21.9,0.35,0,14.213967772076519,0
27.70815120909379,21.52,0.18,0,14.213967772076519,0
27.70815120909379,22.46,0.31,0,14.213967772076519,0
27.70815120909379,19.93,1.03,0,14.213967772076519,0
27.70815120909379,19.5,1.12,0,14.213967772076519,0
27.70815120909379,19.88,1.3,0,14.213967772076519,0
27.70815120909379,20.64,0.14,0,14.213967772076519,0
27.70815120909379,19.42,0.82,0,14.213967772076519,0
27.70815120909379,18.67,1.09,0,14.213967772076519,0
27.70815120909379,18.28,1.15,0,14.213967772076519,0
27.70815120909379,18.81,0.49,0,14.213967772076519,0
27.70815120909379,19.37,0.39,0,14.213967772076519,0
27.70815120909379,17.67,0.73,0,14.213967772076519,0
27.70815120909379,19.36,0.88,0,14.213967772076519,0
27.70815120909379,16.53,2.09,0,14.213967772076519,0
27.70815120909379,16.0,1.8,0,14.213967772076519,0
27.70815120909379,15.72,1.96,0,14.213967772076519,0
27.70815120909379,15.48,0.38,0,14.213967772076519,0
27.70815120909379,15.92,0.97,0,14.213967772076519,0
27.70815120909379,16.4,0.11,0,14.213967772076519,0
27.70815120909379,17.28,0.75,0,14.213967772076519,0
27.70815120909379,18.82,1.92,0,14.213967772076519,0
27.70815120909379,18.5,3.97,0,14.213967772076519,0
27.70815120909379,18.05,0.54,0,14.213967772076519,0
27.70815120909379,17.97,1.66,0,14.213967772076519,0
27.70815120909379,17.45,0.82,0,14.213967772076519,0
27.70815120909379,18.28,0.93,0,14.213967772076519,0
27.70815120909379,20.64,0.57,0,14.213967772076519,0
27.70815120909379,19.6,0.16,0,14.213967772076519,0
27.70815120909379,17.41,0.57,0,14.213967772076519,0
27.70815120909379,15.76,0.71,0,14.213967772076519,0
27.70815120909379,13.71,0.68,0,14.213967772076519,0
27.70815120909379,13.24,2.22,0,14.213967772076519,0
27.70815120909379,11.99,3.44,0,14.213967772076519,0
27.70815120909379,9.47,1.49,0,14.213967772076519,0
27.70815120909379,9.7,0.4,0,14.213967772076519,0
27.70815120909379,10.44,2.01,0,14.213967772076519,0
27.70815120909379,10.79,1.02,0,14.213967772076519,0
27.70815120909379,11.13,0.35,0,14.213967772076519,0
27.70815120909379,10.48,0.14,0,14.213967772076519,0
27.70815120909379,10.92,2.01,0,14.213967772076519,0
27.70815120909379,13.1,1.02,0,14.213967772076519,0
27.70815120909379,12.52,0.91,0,14.213967772076519,0
27.70815120909379,13.78,0.78,0,14.213967772076519,0
27.70815120909379,11.11,3.05,0,14.213967772076519,0
27.70815120909379,8.8,2.05,0,14.213967772076519,0
27.70815120909379,9.89,1.98,0,14.213967772076519,0
27.70815120909379,9.36,0.36,0,14.213967772076519,0
27.70815120909379,12.02,0.75,0,14.213967772076519,0
27.70815120909379,11.71,0.88,0,14.213967772076519,0
27.70815120909379,10.15,1.11,0,14.213967772076519,0
27.70815120909379,9.9,0.56,0,14.213967772076519,0
27.70815120909379,11.4,3.29,0,14.213967772076519,0
27.70815120909379,10.13,1.97,0,14.213967772076519,0
27.70815120909379,9.52,3.4,0,14.213967772076519,0
27.70815120909379,9.03,3.67,0,14.213967772076519,0
27.70815120909379,8.45,2.25,0,14.213967772076519,0
27.70815120909379,9.73,1.66,0,14.213967772076519,0
27.70815120909379,11.49,1.64,0,14.213967772076519,0
27.70815120909379,13.84,1.97,0,14.213967772076519,0
27.70815120909379,13.28,0.94,0,14.213967772076519,0
27.70815120909379,10.45,1.18,0,14.213967772076519,0
27.70815120909379,6.73,3.64,0,14.213967772076519,0
27.70815120909379,6.46,2.57,0,14.213967772076519,0
27.70815120909379,6.85,1.47,0,14.213967772076519,0
27.70815120909379,7.83,0.9,0,14.213967772076519,0
27.70815120909379,9.66,0.09,0,14.213967772076519,0
27.70815120909379,10.12,1.11,0,14.213967772076519,0
27.70815120909379,11.48,0.68,0,14.213967772076519,0
27.70815120909379,13.56,1.16,0,14.213967772076519,0
27.70815120909379,14.25,2.45,0,14.213967772076519,0
27.70815120909379,11.02,1.95,0,14.213967772076519,0
27.70815120909379,10.16,0.58,0,14.213967772076519,0
27.70815120909379,8.85,0.55,0,14.213967772076519,0
27.70815120909379,8.59,1.0,0,14.213967772076519,0
27.70815120909379,8.1,0.34,0,14.213967772076519,0
27.70815120909379,9.13,1.16,0,14.213967772076519,0
27.70815120909379,9.13,1.62,0,14.213967772076519,0
27.70815120909379,8.34,2.58,0,14.213967772076519,0
27.70815120909379,10.77,2.1,0,14.213967772076519,0
27.70815120909379,10.24,2.82,0,14.213967772076519,0
27.70815120909379,10.13,0.84,0,14.213967772076519,0
27.70815120909379,9.03,2.58,0,14.213967772076519,0
27.70815120909379,9.76,3.44,0,14.213967772076519,0
27.70815120909379,9.55,2.66,0,14.213967772076519,0
27.70815120909379,9.58,3.69,0,14.213967772076519,0
27.70815120909379,9.41,1.97,0,14.213967772076519,0
27.70815120909379,9.55,0.6,0,14.213967772076519,0
27.70815120909379,12.28,2.14,0,14.213967772076519,0
27.70815120909379,11.55,0.55,0,14.213967772076519,0
27.70815120909379,12.0,2.01,0,14.213967772076519,0
27.70815120909379,9.71,3.3,0,14.213967772076519,0
27.70815120909379,7.81,3.6,0,14.213967772076519,0
27.70815120909379,3.19,2.51,0,14.213967772076519,0
27.70815120909379,4.83,2.35,0,14.213967772076519,0
27.70815120909379,7.46,2.32,0,14.213967772076519,0
27.70815120909379,10.25,1.49,0,14.213967772076519,0
27.70815120909379,14.05,1.25,0,14.213967772076519,0
27.70815120909379,14.01,1.86,0,14.213967772076519,0
27.70815120909379,12.24,2.77,0,14.213967772076519,0
27.70815120909379,10.88,3.43,0,14.213967772076519,0
27.70815120909379,9.08,3.09,0,14.213967772076519,0
27.70815120909379,10.05,1.61,0,14.213967772076519,0
27.70815120909379,12.23,3.42,0,14.213967772076519,0
27.70815120909379,12.87,0.99,0,14.213967772076519,0
27.70815120909379,16.01,0.87,0,14.213967772076519,0
27.70815120909379,13.81,2.32,0,14.213967772076519,0
27.70815120909379,15.25,1.85,0,14.213967772076519,0
27.70815120909379,12.53,2.82,0,14.213967772076519,0
27.70815120909379,10.15,2.97,0,14.213967772076519,0
27.70815120909379,9.93,2.18,0,14.213967772076519,0
27.70815120909379,11.55,0.76,0,14.213967772076519,0
27.70815120909379,13.05,1.2,0,14.213967772076519,0
27.70815120909379,14.05,1.92,0,14.213967772076519,0
27.70815120909379,15.02,1.84,0,14.213967772076519,0
27.70815120909379,13.31,1.88,0,14.213967772076519,0
27.70815120909379,15.25,2.15,0,14.213967772076519,0
27.70815120909379,15.87,1.74,0,14.213967772076519,0
27.70815120909379,16.45,2.37,0,14.213967772076519,0
27.70815120909379,16.48,2.67,0,14.213967772076519,0
27.70815120909379,15.17,2.23,0,14.213967772076519,0
27.70815120909379,12.54,2.03,0,14.213967772076519,0
27.70815120909379,11.72,2.34,0,14.213967772076519,0
27.70815120909379,10.53,1.54,0,14.213967772076519,0
27.70815120909379,13.05,0.79,0,14.213967772076519,0
27.70815120909379,12.88,1.47,0,14.213967772076519,0
27.70815120909379,14.24,2.0,0,14.213967772076519,0
27.70815120909379,15.66,2.58,0,14.213967772076519,0
27.70815120909379,15.74,0.15,0,14.213967772076519,0
27.70815120909379,18.72,1.02,0,14.213967772076519,0
27.70815120909379,19.46,1.01,0,14.213967772076519,0
27.70815120909379,16.72,1.82,0,14.213967772076519,0
27.70815120909379,18.08,2.79,0,14.213967772076519,0
27.70815120909379,17.73,2.26,0,14.213967772076519,0
27.70815120909379,17.59,3.01,0,14.213967772076519,0
27.70815120909379,15.52,2.94,0,14.213967772076519,0
27.70815120909379,15.44,1.43,0,14.213967772076519,0
27.70815120909379,16.83,1.2,0,14.213967772076519,0
27.70815120909379,17.42,1.29,0,14.213967772076519,0
27.70815120909379,20.88,0.85,0,14.213967772076519,0
27.70815120909379,19.55,1.1,0,14.213967772076519,0
27.70815120909379,24.06,0.81,0,14.213967772076519,0
27.70815120909379,22.97,1.49,0,14.213967772076519,0
27.70815120909379,21.89,3.0,0,14.213967772076519,0
27.70815120909379,23.28,0.5,0,14.213967772076519,0
27.70815120909379,22.04,1.6,0,14.213967772076519,0
27.70815120909379,23.28,2.19,0,14.213967772076519,0
27.70815120909379,22.52,1.97,0,14.213967772076519,0
27.70815120909379,24.0,1.96,0,14.213967772076519,0
27.70815120909379,23.95,2.49,0,14.213967772076519,0
19.85883804257001,23.29,2.61,0,6.832246502388514,0
27.70815120909379,23.1,1.63,0,14.213967772076519,0
27.70815120909379,23.65,1.01,0,14.213967772076519,0
27.70815120909379,23.82,1.96,0,14.213967772076519,0
27.70815120909379,24.17,1.11,0,14.213967772076519,0
27.70815120909379,23.45,2.45,0,14.213967772076519,0
27.70815120909379,23.86,2.65,0,14.213967772076519,0
27.70815120909379,24.04,2.59,0,14.213967772076519,0
22.742375041200546,22.83,3.12,0,2.556151348524399,0
20.79305004545493,22.85,2.08,0,2.059653574549378,0
27.70815120909379,24.5,2.04,0,14.213967772076519,0
27.70815120909379,26.33,1.05,0,14.213967772076519,0
27.70815120909379,24.45,2.08,0,14.213967772076519,0
19.975417119417475,24.8,2.49,0,5.434805619024145,0
27.70815120909379,25.1,2.42,0,14.213967772076519,0
27.567114509249805,23.4,0.83,0,1.4744753466825433,0
27.70815120909379,23.83,2.46,0,14.213967772076519,0
27.70815120909379,22.84,2.02,0,14.213967772076519,0
27.70815120909379,23.06,2.54,0,14.213967772076519,0
27.70815120909379,23.65,1.87,0,14.213967772076519,0
29.156383865684614,23.62,1.02,0,14.833492756237282,0
27.70815120909379,25.75,1.03,0,14.213967772076519,0
27.70815120909379,24.95,1.95,0,14.213967772076519,0
27.70815120909379,25.04,2.15,0,14.213967772076519,0
27.70815120909379,23.61,1.76,0,14.213967772076519,0
27.70815120909379,23.43,2.2,0,14.213967772076519,0
27.70815120909379,22.24,0.75,0,14.213967772076519,0
27.70815120909379,23.33,0.6,0,14.213967772076519,0
27.70815120909379,24.69,1.92,0,14.213967772076519,0
27.70815120909379,25.04,0.58,0,14.213967772076519,0
27.70815120909379,25.8,2.43,0,14.213967772076519,0
18.23149299394222,25.73,3.34,0,2.0929892222797317,0
19.85883804257001,26.16,2.72,0,6.832246502388514,0
17.195170895186134,26.71,2.15,0,2.5741745635870403,0
27.70815120909379,26.42,2.99,0,14.213967772076519,0
27.70815120909379,27.12,3.75,0,14.213967772076519,0
27.70815120909379,25.72,3.5,0,14.213967772076519,0
27.70815120909379,26.66,4.66,0,14.213967772076519,0
29.156383865684614,26.46,3.98,0,14.833492756237282,0
27.70815120909379,25.89,2.59,0,14.213967772076519,0
27.70815120909379,25.81,3.66,0,14.213967772076519,0
27.70815120909379,25.09,4.2,0,14.213967772076519,0
27.70815120909379,25.13,3.74,0,14.213967772076519,0
19.153415366209813,25.55,3.02,0,15.000012756401176,0
27.70815120909379,26.97,2.33,0,14.213967772076519,0
19.153415366209813,27.45,3.24,0,15.000012756401176,0
12.235938577962234,26.32,3.74,0,9.363901080284904,0
27.70815120909379,27.05,3.21,0,14.213967772076519,0
27.70815120909379,26.76,3.78,0,14.213967772076519,0
27.70815120909379,27.47,3.74,0,14.213967772076519,0
27.70815120909379,26.55,4.91,0,14.213967772076519,0
27.70815120909379,26.88,4.14,0,14.213967772076519,0
27.70815120909379,27.43,3.82,0,14.213967772076519,0
27.70815120909379,27.45,3.54,0,14.213967772076519,0
27.70815120909379,26.4,3.58,0,14.213967772076519,0
27.70815120909379,26.34,2.65,0,14.213967772076519,0
27.70815120909379,27.39,5.66,0,14.213967772076519,0
27.70815120909379,27.31,6.2,1,14.213967772076519,0
27.70815120909379,27.12,6.75,1,14.213967772076519,0
27.70815120909379,27.62,6.44,1,14.213967772076519,0
27.70815120909379,27.64,6.21,1,14.213967772076519,0
27.70815120909379,28.55,5.69,1,14.213967772076519,0
17.356254356772016,27.95,3.9,1,2.5447714614497166,0
30.81167419232425,27.87,2.93,1,2.275187876973513,0
19.85883804257001,28.41,2.85,1,6.832246502388514,0
27.70815120909379,28.0,5.88,1,14.213967772076519,0
15.900986740881908,27.67,4.52,1,1.514180456690498,0
27.70815120909379,27.54,3.47,1,14.213967772076519,0
22.78939039693688,28.5,1.52,1,4.592357176824806,0
21.5553078888944,30.74,1.46,1,2.4148310176580474,0
22.78939039693688,31.83,1.9,1,4.592357176824806,0
19.85883804257001,30.46,3.07,1,6.832246502388514,0
16.21682259683974,29.85,5.66,1,7.580006116323169,0
28.517740354183196,27.79,5.23,1,2.811504307155821,0
27.70815120909379,28.24,4.74,1,14.213967772076519,0
27.70815120909379,29.07,5.77,1,14.213967772076519,0
27.70815120909379,28.66,6.0,1,14.213967772076519,0
27.70815120909379,28.52,6.71,1,14.213967772076519,0
22.428733787371502,28.25,6.28,1,1.01066645498574,0
12.778342474126847,28.72,5.81,1,2.7264420020885174,0
27.70815120909379,28.71,5.88,1,14.213967772076519,0
27.70815120909379,29.18,7.2,1,14.213967772076519,0
24.514955010052056,28.56,7.43,1,2.990363723902866,0
12.235938577962234,28.37,6.25,1,9.363901080284904,0
27.70815120909379,28.45,5.01,1,14.213967772076519,0
27.70815120909379,28.59,3.39,1,14.213967772076519,0
27.70815120909379,28.92,3.88,1,14.213967772076519,0
17.552601562804888,28.85,4.77,1,4.194538416869704,0
28.95020499989755,28.34,3.89,1,2.5323253909888086,0
17.106021158682402,29.44,3.92,1,5.156351493259271,0
29.26001744296628,28.16,3.98,1,6.905102802118576,0
29.156383865684614,27.34,4.41,1,14.833492756237282,0
30.526428051057696,27.1,4.77,1,1.9428914595544304,0
28.61346118150359,27.7,4.75,1,2.9297791054046822,0
28.25873460143509,27.36,4.31,1,0.9312638280002926,0
14.666654675017345,28.55,2.64,1,3.2551366960372223,0
47.97905867407384,28.27,1.84,1,17.05816367708623,1
29.280091749977213,27.24,0.89,1,14.900242419885203,1
16.686179195922318,27.7,2.71,1,3.972316712262229,0
15.299100850753266,27.69,4.52,1,1.0375863888190513,0
12.875963190052051,26.96,5.5,1,8.789573762286869,0
18.007044588016914,27.25,5.56,1,15.346047857991344,0
21.849100671275195,26.74,3.45,1,1.3701067956811885,0
18.14991416419009,27.49,3.0,1,2.150687983292492,0
12.235938577962234,27.29,4.61,1,9.363901080284904,0
27.70815120909379,27.31,5.72,1,14.213967772076519,0
27.70815120909379,27.76,4.77,1,14.213967772076519,0
27.70815120909379,28.14,1.41,1,14.213967772076519,0
23.211995778254238,28.37,2.78,1,2.6288405200396725,0
18.007044588016914,28.16,5.58,1,15.346047857991344,0
27.70815120909379,28.15,5.95,1,14.213967772076519,0
27.70815120909379,27.85,5.5,1,14.213967772076519,0
27.70815120909379,27.86,5.42,1,14.213967772076519,0
27.70815120909379,28.45,3.62,1,14.213967772076519,0
18.476164506354124,28.25,5.31,1,5.097600315934509,0
12.875963190052051,27.36,5.02,1,8.789573762286869,0
19.85883804257001,27.34,5.28,1,6.832246502388514,0
19.658598193592546,27.58,4.95,1,2.832863289642484,0
27.62124736171431,27.11,4.72,0,2.9622809575107576,0
27.70815120909379,27.5,6.16,0,14.213967772076519,0
18.007044588016914,27.08,6.29,0,15.346047857991344,0
19.153415366209813,27.1,5.49,0,15.000012756401176,0
27.70815120909379,27.04,2.62,0,14.213967772076519,0
30.268428467764878,28.46,1.13,0,5.485738368334685,0
30.07191156469868,27.97,0.93,0,15.18085541726565,1
13.739189096491527,26.88,2.16,0,9.420938241139396,0
15.20196562150051,25.67,2.95,0,3.4856376197686467,0
20.924519735176727,26.12,1.58,0,2.0386659464436807,0
16.73647727563205,26.9,0.58,0,9.197557857838763,0
48.73632039227683,26.79,1.37,0,30.824717856897024,2
46.19645146759987,25.37,2.41,0,38.79883779262363,2
15.554696652583633,25.08,1.72,0,6.432725529301576,0
28.006931365659185,25.25,1.56,0,14.33404232578546,1
30.83224733880318,24.93,1.22,0,4.680773989789013,0
27.70815120909379,24.71,2.22,0,14.213967772076519,0
15.118224422709336,24.87,2.2,0,4.322618188022951,0
28.25873460143509,25.23,1.91,0,0.9312638280002926,0
12.778342474126847,26.08,2.0,0,2.7264420020885174,0
21.55518720572284,26.18,3.22,0,2.0982802059530923,0
19.281739555738913,25.71,3.35,0,2.512144981032815,0
19.281739555738913,25.59,3.38,0,2.512144981032815,0
12.655136014742052,25.13,2.27,0,2.0119611933464787,0
17.22455691158866,25.99,3.1,0,2.8573253067818647,0
24.279677753020398,25.9,1.1,0,4.287626116908027,0
30.51929535324285,26.01,0.55,0,7.732713275446999,0
25.17564994867053,26.28,0.31,0,10.367651906239843,0
24.06642288777677,26.96,1.06,0,3.6820809067914335,0
15.082737108019554,26.74,0.58,0,2.281180228385826,0
21.797156266322457,27.0,0.67,0,6.223414927342267,0
23.411800890808795,27.72,0.63,0,2.681003457818581,0
21.55518720572284,27.05,0.89,0,2.0982802059530923,0
79.72930042534126,26.96,0.89,0,62.12728306147681,0
19.609460103045443,26.64,1.36,0,14.860378432644964,0
13.604765183486435,25.38,0.86,0,10.363750808309117,0
29.47702944389271,26.02,0.09,0,9.855545350562172,0
36.9871542737044,26.38,0.18,0,31.997969450320053,0
49.97603166690877,24.92,3.31,0,25.401820581140473,0
25.93341904504889,25.7,2.0,0,15.690262793295204,0
12.88383593124376,25.9,1.84,0,7.870654227397486,0
40.66299224495844,24.82,1.28,0,30.16193093629312,0
25.78467188092321,24.41,1.35,0,10.984913844916688,0
12.172035799461119,24.63,2.47,0,3.9161017770980817,0
26.34110853824749,25.02,2.92,0,7.461243760841906,0
18.23149299394222,24.08,3.04,0,2.0929892222797317,0
27.70815120909379,23.43,2.36,0,14.213967772076519,0
